vehicle_id,time,from_node,to_node
1360,598,B2,B0
1361,598,D2,B3
1362,598,B2,D2
1363,600,B2,C2
1364,600,A3,C1
1365,601,B2,C1
1366,601,A3,C3
1367,602,A0,D2
1368,602,A0,B3
1369,602,D0,A1
1370,602,C2,A2
1371,602,B2,B0
1372,603,B1,A3
1373,603,A2,A0
1374,603,B0,D3
1375,604,C3,D3
1376,604,B3,A1
1377,605,B1,A0
1378,606,A2,A3
1379,607,C1,C3
1380,609,C0,C2
1381,609,D0,C0
1382,610,B3,C0
1383,610,A0,C3
1384,612,C2,D1
1385,612,B0,D1
1386,612,C3,B3
1387,612,C0,A1
1388,613,A0,B1
1389,613,B2,C3
1390,613,C3,B3
1391,614,D2,D0
1392,614,C3,B0
1393,615,B1,C0
1394,615,C0,B1
1395,615,A3,A0
1396,617,C0,B0
1397,617,A0,A2
1398,617,B3,A2
1399,619,D1,B0
1400,619,A1,C2
1401,619,D3,A1
1402,619,B2,C2
1403,619,D2,C1
1404,619,C3,A2
1405,619,D1,C1
1406,619,A0,B3
1407,620,A2,D0
1408,620,C0,D3
1409,621,C1,B2
1410,621,C2,C0
1411,621,D0,B3
1412,623,C3,B2
1413,623,A1,B2
1414,624,C3,B1
1415,624,C2,C0
1416,625,D0,A0
1417,625,D2,C3
1418,625,A1,D0
1419,625,B0,B1
1420,625,B0,D2
1421,626,B1,C1
1422,626,B2,A1
1423,627,D3,C2
1424,627,D3,A1
1425,629,B1,B0
1426,629,C2,B0
1427,629,B2,B3
1428,629,B1,D1
1429,629,D3,A0
1430,630,A3,A1
1431,631,A3,B1
1432,632,A3,C3
1433,633,A2,D1
1434,633,A1,B0
1435,633,D2,A2
1436,633,C3,D2
1437,634,C0,D0
1438,636,A1,A2
1439,636,C1,B1
1440,636,A0,C2
1441,638,A3,B1
1442,638,B2,C2
1443,641,C2,A1
1444,641,C1,C0
1445,643,A1,A2
1446,643,C3,A1
1447,645,B0,B1
1448,645,B2,A3
1449,645,D1,B0
1450,645,B3,D0
1451,646,B1,C0
1452,646,A0,C1
1453,647,D1,C0
1454,647,A3,A2
1455,648,A2,A3
1456,649,C3,C1
1457,649,C2,A3
1458,649,D2,D3
1459,650,C2,D0
1460,650,A2,A3
1461,650,D1,C3
1462,651,C2,B2
1463,651,A0,D0
1464,652,C3,A1
1465,653,B0,A2
1466,653,B3,D0
1467,653,A2,C2
1468,654,D3,B2
1469,655,D2,D3
1470,655,B0,B3
1471,655,A1,D2
1472,656,C0,D0
1473,656,D1,A3
1474,657,C1,D1
1475,657,A1,B0
1476,657,B1,D3
1477,658,A1,A0
1478,661,A3,C0
1479,661,B0,D1
1480,661,C1,A2
1481,663,B0,C2
1482,664,D0,C3
1483,664,D3,C3
1484,664,C3,D0
1485,664,B0,D2
1486,667,A1,C3
1487,667,D1,B1
1488,667,C2,A1
1489,667,A1,A2
1490,668,C1,B1
1491,669,C1,B3
1492,670,B2,B3
1493,670,D0,D2
1494,670,B0,A0
1495,673,A0,C2
1496,674,C3,D1
1497,674,D1,A3
1498,674,A1,D2
1499,674,C0,B2
1500,674,A3,D3
1501,675,B3,A0
1502,675,C2,D2
1503,675,D1,D2
1504,676,D2,A1
1505,676,D3,D0
1506,677,D2,D1
1507,678,B1,A0
1508,679,A3,A2
1509,679,C1,C0
1510,679,B0,A1
1511,679,A0,D2
1512,679,A0,B2
1513,681,A1,B3
1514,681,A0,D1
1515,681,C2,A2
1516,682,B0,B1
1517,682,C2,D3
1518,683,D3,C0
1519,683,D1,B1
1520,683,C3,C0
1521,683,C0,B2
1522,684,B2,B1
1523,686,D3,B2
1524,686,A2,D3
1525,687,B1,C0
1526,687,C2,D3
1527,688,D1,B2
1528,688,D0,C0
1529,688,D3,C0
1530,688,A0,B0
1531,688,A3,B1
1532,688,D0,A1
1533,689,B1,B3
1534,689,C3,A3
1535,689,A1,A3
1536,689,A3,C2
1537,690,A2,D1
1538,690,B1,A2
1539,691,D3,A3
1540,692,D1,D3
1541,692,B2,D2
1542,692,A3,C3
1543,693,C1,A0
1544,693,B2,C1
1545,693,C1,B3
1546,693,C3,B2
1547,693,D1,B3
1548,694,B1,D0
1549,695,A2,C2
1550,695,A3,A1
1551,695,B2,A3
1552,696,B0,D2
1553,696,D3,A2
1554,696,B1,D1
1555,697,B0,D1
1556,698,A2,C0
1557,698,D2,A0
1558,698,D2,B1
1559,699,A2,A1
1560,699,B3,C1
1561,699,C0,B0
1562,699,A1,B2
1563,700,A3,B2
1564,700,B1,A2
1565,700,D2,A0
1566,700,A3,B3
1567,701,B0,C2
1568,701,C0,B0
1569,701,B1,C3
1570,702,B1,D2
1571,702,A2,C2
1572,703,A0,D3
1573,703,D3,A1
1574,704,C1,C2
1575,705,C0,A1
1576,705,D3,C0
1577,706,B2,D0
1578,706,C3,C2
1579,706,A3,C0
1580,706,B2,C0
1581,707,C3,A0
1582,708,D1,D2
1583,708,C0,A2
1584,710,C0,B0
1585,710,A0,C1
1586,712,B2,D0
1587,712,D0,C0
1588,712,C2,A3
1589,713,D2,B1
1590,713,D1,B2
1591,713,D1,A2
1592,714,B1,D2
1593,714,B0,A0
1594,715,D1,D2
1595,715,B1,A3
1596,715,C0,D3
1597,715,B0,D3
1598,716,A3,D3
1599,716,B3,C3
1600,717,B2,B3
1601,717,A2,C3
1602,717,C3,A3
1603,717,A2,B1
1604,717,D1,B3
1605,718,A1,B3
1606,720,D1,C0
1607,721,C1,D1
1608,721,B3,A3
1609,721,B0,A1
1610,722,D2,C1
1611,722,A2,C1
1612,722,D1,B0
1613,724,D3,A0
1614,724,A2,B0
1615,725,C2,B1
1616,725,D0,D1
1617,725,D2,D1
1618,725,D3,B0
1619,726,D3,B0
1620,726,B0,B2
1621,726,D2,D1
1622,727,C2,D1
1623,728,A3,A2
1624,729,B1,C3
1625,729,D1,C2
1626,730,B2,D1
1627,730,A0,B3
1628,730,C1,D0
1629,731,C1,A0
1630,731,B0,B1
1631,732,B1,B2
1632,732,C3,B2
1633,732,C0,B3
1634,733,C1,A1
1635,733,B0,D3
1636,734,A3,C3
1637,734,D0,B1
1638,735,A2,A1
1639,735,A2,B2
1640,735,D0,A0
1641,736,A1,A0
1642,737,A1,C1
1643,738,D0,A0
1644,738,D0,B1
1645,739,B3,D3
1646,739,C1,B1
1647,739,B2,D1
1648,739,A2,C3
1649,740,C1,B1
1650,740,B3,C1
1651,740,D1,B1
1652,740,D1,D3
1653,742,D1,D3
1654,743,D0,B3
1655,743,C2,A0
1656,744,C0,D1
1657,744,C1,A0
1658,745,C3,A2
1659,745,B2,D0
1660,745,D1,A3
1661,746,B2,C3
1662,746,D3,C0
1663,749,C3,C2
1664,749,D0,B3
1665,749,A3,B2
1666,749,D1,B0
1667,749,B2,C1
1668,749,A2,C0
1669,750,A1,C3
1670,751,B3,B0
1671,751,C3,D2
1672,751,A3,C2
1673,753,C2,D0
1674,753,C1,D1
1675,754,D0,C0
1676,755,B0,A2
1677,755,D1,C1
1678,757,B1,D2
1679,757,A1,D0
1680,757,A1,A2
1681,757,A1,D2
1682,758,D1,A1
1683,759,C2,A0
1684,760,B1,D1
1685,760,B0,C3
1686,760,D0,C3
1687,761,D1,B2
1688,761,B0,A2
1689,761,A0,B2
1690,762,D2,B1
1691,762,C2,D0
1692,762,B1,D1
1693,762,D3,C2
1694,762,A2,D0
1695,764,D0,B2
1696,765,B1,A3
1697,765,A3,B2
1698,765,C3,A3
1699,766,C1,D2
1700,767,C1,D3
1701,767,D0,A0
1702,767,C3,D1
1703,767,C0,A1
1704,767,C1,A1
1705,768,D0,A2
1706,768,D1,C1
1707,768,A1,D2
1708,769,A3,D2
1709,769,C0,D3
1710,769,B1,C1
1711,770,C1,B0
1712,771,C3,C0
1713,771,A3,C0
1714,772,C1,C2
1715,773,B0,D1
1716,774,D1,C3
1717,774,B3,A2
1718,775,C2,C3
1719,775,B3,B2
1720,776,C3,A2
1721,776,A2,C2
1722,777,D1,B2
1723,778,D1,A2
1724,778,B2,B0
1725,778,A1,D3
1726,778,B1,A3
1727,780,B1,D3
1728,780,B0,A1
1729,781,D0,A3
1730,782,B3,A2
1731,782,A0,C2
1732,782,B2,C0
1733,782,B2,D2
1734,782,D0,D2
1735,783,C3,D3
1736,784,A3,D0
1737,784,A3,B0
1738,784,A1,A3
1739,785,C3,D0
1740,785,A1,B0
1741,786,C0,C1
1742,786,C2,B0
1743,786,B3,D1
1744,787,C2,C0
1745,789,C0,B0
1746,789,D1,C2
1747,789,B1,C2
1748,790,C1,C3
1749,790,B1,A1
1750,790,C1,A3
1751,790,D0,A3
1752,791,D3,C2
1753,792,A3,D1
1754,792,D2,A1
1755,792,D0,A0
1756,792,D2,C2
1757,792,D2,B3
1758,795,D0,D1
1759,795,A1,C3
1760,795,D3,B2
1761,796,C1,B1
1762,797,B3,B1
1763,797,B2,B1
1764,798,A0,A3
1765,799,B3,B0
1766,800,D3,C2
1767,801,B3,C3
1768,801,D2,B0
1769,801,B1,D0
1770,802,A1,C0
1771,802,A3,A0
1772,804,B1,C3
1773,804,D0,D1
1774,804,B2,A2
1775,804,B0,A1
1776,805,C3,C1
1777,805,B3,C3
1778,805,C1,B2
1779,806,C3,C1
1780,806,B2,D3
1781,806,A2,D2
1782,807,A1,B2
1783,807,A1,B3
1784,808,A0,A3
1785,809,B1,C3
1786,810,B0,D2
1787,810,A1,C0
1788,811,D2,D3
1789,811,A3,D2
1790,813,D3,A2
1791,813,A3,B3
1792,815,A3,C3
1793,815,D0,A1
1794,816,C2,A2
1795,816,C3,D3
1796,817,B3,D3
1797,818,A1,D1
1798,819,B2,C1
1799,819,B2,B1
1800,819,D1,B0
1801,820,A3,D1
1802,820,A1,A3
1803,820,C0,A2
1804,821,C2,C0
1805,822,D3,B0
1806,822,D0,D1
1807,823,B3,D2
1808,823,C2,A3
1809,823,D1,C0
1810,824,A1,A0
1811,824,A0,C2
1812,825,A1,D0
1813,825,B2,B3
1814,825,D0,C2
1815,825,A2,D1
1816,826,C1,B3
1817,826,B2,C3
1818,826,B0,A3
1819,826,B0,C3
1820,826,D0,D2
1821,827,C3,C1
1822,828,A1,B1
1823,828,B2,A2
1824,828,B0,D2
1825,828,C1,B3
1826,828,B3,D2
1827,830,B2,A0
1828,830,D3,C0
1829,830,A2,D2
1830,830,B1,A2
1831,830,D1,A0
1832,830,C0,A1
1833,831,C1,B3
1834,831,D0,D2
1835,831,B3,A3
1836,832,C2,A1
1837,832,A3,A2
1838,833,D3,A3
1839,833,A2,C0
1840,833,D2,A3
1841,834,C1,D1
1842,834,B3,C1
1843,834,D1,A3
1844,834,A2,D3
1845,834,C0,D1
1846,834,C1,C3
1847,835,B3,A3
1848,836,C1,D2
1849,836,D0,C3
1850,836,B1,A2
1851,837,A2,D2
1852,839,C3,D1
1853,839,A3,B2
1854,840,B3,C3
1855,840,D2,B2
1856,840,A3,D3
1857,840,A1,C1
1858,840,B2,D3
1859,842,A2,C1
1860,842,A1,C2
1861,842,B1,B2
1862,843,D0,C3
1863,844,C2,C0
1864,844,A0,A1
1865,845,D3,C3
1866,845,B0,A1
1867,846,C0,B3
1868,847,C1,B3
1869,848,C2,B2
1870,848,A2,D2
1871,848,D0,A0
1872,848,D3,B2
1873,850,A2,B2
1874,852,A0,B1
1875,853,C0,A1
1876,853,B2,C2
1877,854,B0,A1
1878,854,B3,A1
1879,854,A1,C3
1880,855,C2,C0
1881,855,D0,B0
1882,856,D0,D3
1883,856,D3,C2
1884,856,C1,C3
1885,857,C3,D0
1886,858,D2,B3
1887,858,B3,C0
1888,859,A0,D2
1889,859,A2,A0
1890,859,B1,B3
1891,859,B3,A0
1892,860,B0,A1
1893,860,C1,A1
1894,861,A1,C0
1895,861,C1,B2
1896,861,D1,D2
1897,862,B1,C3
1898,864,A1,C3
1899,864,B3,A1
1900,864,D2,C2
1901,864,D3,D2
1902,864,C2,A3
1903,865,C0,C3
1904,865,C1,D0
1905,866,B2,C3
1906,867,A2,C3
1907,868,B3,D0
1908,868,D0,B3
1909,869,B3,A0
1910,869,A2,D3
1911,869,A0,D0
1912,870,A1,B0
1913,871,A1,D1
1914,871,D0,B3
1915,872,D1,A2
1916,872,A2,D2
1917,872,D1,B2
1918,873,D0,B3
1919,874,B1,A2
1920,874,A2,D0
1921,875,A1,A0
1922,875,D3,B1
1923,875,C3,B2
1924,876,A3,D3
1925,877,B3,C1
1926,878,D0,A3
1927,878,B0,A2
1928,878,D0,C3
1929,878,D1,D0
1930,879,C0,C3
1931,879,D2,B0
1932,879,B1,D2
1933,880,B2,B1
1934,881,A2,B0
1935,881,D0,D2
1936,882,D1,B2
1937,882,C2,C0
1938,882,B2,D1
1939,882,D3,C1
1940,883,C1,C0
1941,884,B2,A2
1942,884,D2,B1
1943,884,C2,B1
1944,885,B2,A2
1945,885,B1,B0
1946,885,C3,B1
1947,885,B2,C3
1948,886,D2,C0
1949,886,A3,C2
1950,887,C3,B0
1951,889,B3,B0
1952,889,B0,B3
1953,889,A2,A1
1954,889,D2,A1
1955,891,D1,A2
1956,891,D2,D1
1957,891,D3,B1
1958,892,A1,B0
1959,892,C1,C2
1960,892,B1,D0
1961,892,A3,B3
1962,892,C1,A2
1963,893,B2,C0
1964,894,A1,D1
1965,894,B3,B2
1966,894,B3,D3
1967,896,C1,B2
1968,897,B0,A2
1969,898,A0,B3
1970,898,A3,A2
1971,899,C2,C1
1972,900,D2,D1
1973,900,C3,D0
1974,900,C3,C2
1975,901,A1,D3
1976,901,C2,A1
1977,902,D1,C1
1978,902,C1,C3
1979,903,D1,A3
1980,905,D3,C3
1981,905,C0,B2
1982,905,A3,D0
1983,906,B2,D0
1984,906,C2,A1
1985,906,A0,D3
1986,906,A0,B2
1987,906,D3,C2
1988,907,B0,D3
1989,908,A1,D0
1990,909,D0,C0
1991,910,D0,C0
1992,910,D1,C0
1993,910,A3,A2
1994,910,B2,B0
1995,910,D0,A2
1996,910,A3,B3
1997,912,D3,B0
1998,913,C2,B3
1999,913,D0,C1
2000,913,D3,C2
2001,913,A0,A1
2002,914,A0,A1
2003,914,C1,A3
2004,916,D1,C2
2005,916,A1,C1
2006,916,B1,D0
2007,916,D0,A1
2008,917,B0,D0
2009,917,A0,D1
2010,917,A2,B2
2011,917,A1,D2
2012,919,C0,C2
2013,919,C1,C0
2014,919,D0,C2
2015,921,B2,C3
2016,921,D2,A2
2017,921,C1,A2
2018,922,A1,C1
2019,922,D2,C2
2020,923,A2,B2
2021,923,D0,B2
2022,924,C0,D1
2023,924,A3,D2
2024,924,D3,A2
2025,924,A2,B3
2026,925,A3,A0
2027,925,B3,B2
2028,927,B1,B0
2029,927,D2,D3
2030,928,D1,A1
2031,928,A1,D1
2032,928,A1,B3
2033,928,B2,D2
2034,929,D2,C2
2035,930,C3,B1
2036,930,D2,D0
2037,930,C1,D3
2038,930,A3,A1
2039,931,C0,A3
2040,931,C2,C0
2041,932,D3,D0
2042,932,A0,B0
2043,933,B3,D1
2044,933,A1,B3
2045,935,C0,A2
2046,935,B0,C3
2047,936,D1,D0
2048,937,C2,C0
2049,937,C1,A2
2050,938,C0,B0
2051,939,D1,B0
2052,939,D1,C2
2053,939,D2,A1
2054,939,B2,C1
2055,939,D0,D1
2056,941,B1,A2
2057,941,A0,A3
2058,941,D0,B0
2059,942,D3,C1
2060,942,A2,D1
2061,942,D0,C2
2062,942,A0,C2
2063,943,C3,D1
2064,943,C1,A2
2065,944,D3,B0
2066,944,C0,D0
2067,944,A1,D3
2068,945,D1,D0
2069,945,D3,D0
2070,945,A2,D0
2071,945,A2,B2
2072,946,A3,B3
2073,947,C3,D2
2074,947,A2,B3
2075,947,C3,C1
2076,947,B0,D3
2077,947,C0,B3
2078,948,A3,A2
2079,948,C1,A0
2080,948,C1,B1
2081,950,B1,D3
2082,951,C1,D3
2083,951,C2,A1
2084,952,C3,D0
2085,953,D2,B2
2086,953,A0,A1
2087,953,C3,B1
2088,953,A0,C3
2089,954,A1,A0
2090,954,A2,C3
2091,954,A2,D0
2092,955,D1,A3
2093,955,B3,D1
2094,955,D2,C0
2095,955,A2,B1
2096,955,C1,A1
2097,956,C1,C0
2098,956,C1,B3
2099,957,A0,C2
2100,958,C0,C1
2101,958,A3,C2
2102,958,C0,C1
2103,959,D3,A0
2104,959,A2,C1
2105,959,A0,C2
2106,959,D1,C0
2107,960,D1,D3
2108,962,C2,B3
2109,963,A0,A1
2110,965,D1,A3
2111,965,D1,A1
2112,965,B0,D0
2113,965,A3,A1
2114,966,D3,B1
2115,966,B2,C0
2116,966,B0,D3
2117,966,C0,A2
2118,966,D1,B3
2119,966,D2,C0
2120,967,B3,A3
2121,967,C1,B1
2122,968,C2,C3
2123,969,C0,B3
2124,970,C3,C2
2125,970,B3,A0
2126,970,D0,C0
2127,970,C1,B3
2128,971,B3,B2
2129,971,C3,C0
2130,972,D0,C3
2131,973,C0,A1
2132,973,B0,B3
2133,973,C0,B3
2134,974,B2,C0
2135,974,A3,D1
2136,974,B1,A2
2137,975,B3,A0
2138,975,C3,C1
2139,975,A2,D3
2140,977,A0,C0
2141,977,D1,D3
2142,977,D0,C0
2143,978,C3,D1
2144,978,C1,B0
2145,979,C0,D1
2146,979,C1,B2
2147,979,C2,D1
2148,980,A3,C2
2149,980,D2,A0
2150,981,B3,D3
2151,981,C1,C3
2152,982,A2,B1
2153,982,A2,D1
2154,982,B0,A3
2155,982,B1,C1
2156,983,A3,B3
2157,984,A2,B3
2158,984,C0,A2
2159,984,B0,D3
2160,985,A0,B3
2161,985,B2,C2
2162,985,C0,A1
2163,985,C0,D2
2164,986,A3,B1
2165,986,B0,C3
2166,986,D2,C2
2167,986,C1,A0
2168,986,B3,B0
2169,987,D0,D2
2170,987,A3,C1
2171,988,C3,A1
2172,988,B3,C1
2173,988,C1,A3
2174,988,C2,D2
2175,988,C3,B0
2176,989,C2,C3
2177,990,C1,B2
2178,990,A1,B1
2179,990,A3,C2
2180,990,D3,B3
2181,991,D3,A3
2182,991,A2,B3
2183,991,A3,A2
2184,991,B1,B2
2185,992,D0,D1
2186,992,C2,B1
2187,992,A1,D3
2188,993,D2,C2
2189,993,A3,D0
2190,993,B2,A0
2191,994,D3,D1
2192,994,D1,C3
2193,995,C3,A2
2194,995,D2,B2
2195,997,C3,B1
2196,998,C3,D2
2197,998,C1,B0
2198,999,A0,D1
2199,999,D0,D3
2200,999,D2,B1
2201,999,A1,A0
2202,1000,B0,D0
2203,1001,B1,A3
2204,1001,D0,C0
2205,1002,D2,B0
2206,1003,D1,B0
2207,1003,B1,A1
2208,1004,C0,B3
2209,1004,B1,A3
2210,1004,D3,A2
2211,1004,D1,D2
2212,1005,A3,B0
2213,1005,A1,B1
2214,1005,C0,C3
2215,1006,B1,A0
2216,1006,A1,B1
2217,1007,A1,B1
2218,1007,A3,D2
2219,1007,C1,A0
2220,1007,D1,D0
2221,1007,A3,C2
2222,1008,D2,C1
2223,1009,D1,A0
2224,1010,A3,D0
2225,1010,D1,B1
2226,1010,D1,D3
2227,1010,A2,A0
2228,1011,B2,A0
2229,1012,A1,D1
2230,1013,C0,A2
2231,1014,A1,C3
2232,1014,A1,B3
2233,1014,B2,D1
2234,1015,B1,D3
2235,1016,D0,C3
2236,1016,B3,A3
2237,1016,A2,C0
2238,1016,D3,A3
2239,1017,D0,C2
2240,1017,D2,B0
2241,1017,D1,C0
2242,1017,C1,B0
2243,1017,B3,B0
2244,1018,D3,D2
2245,1018,D0,A1
2246,1020,C0,A1
2247,1020,B1,B3
2248,1020,C1,B3
2249,1022,C1,D0
2250,1022,A2,D0
2251,1023,A3,D1
2252,1023,C0,A0
2253,1023,D1,C2
2254,1024,B1,B3
2255,1025,D1,A1
2256,1025,D1,A0
2257,1025,C3,A3
2258,1025,C3,B3
2259,1026,A1,D2
2260,1026,B1,C0
2261,1026,C2,B2
2262,1027,C1,C0
2263,1027,C0,C3
2264,1027,B0,A0
2265,1027,B1,A3
2266,1028,B2,C0
2267,1029,A1,A3
2268,1030,A0,D1
2269,1030,B1,D0
2270,1031,C3,B1
2271,1031,A2,A1
2272,1031,C2,B0
2273,1032,B0,C2
2274,1032,B3,B0
2275,1032,B1,B0
2276,1033,D2,A3
2277,1035,C0,A0
2278,1035,D3,C1
2279,1036,D3,B0
2280,1038,A2,A3
2281,1038,B2,B0
2282,1039,C0,D2
2283,1039,D1,B3
2284,1039,D1,B3
2285,1040,D0,D3
2286,1041,B2,A0
2287,1041,C3,D0
2288,1042,D1,C0
2289,1043,C0,D2
2290,1043,D0,D1
2291,1043,C2,B0
2292,1044,D3,C0
2293,1045,C3,D3
2294,1045,D1,B2
2295,1045,C3,B1
2296,1045,A3,B3
2297,1045,B2,A0
2298,1046,C1,D1
2299,1046,D2,A0
2300,1046,D3,B0
2301,1046,D3,C1
2302,1048,C3,A0
2303,1048,A3,B0
2304,1048,A2,B1
2305,1048,B2,B0
2306,1049,B3,D2
2307,1049,A2,A0
2308,1049,A0,C1
2309,1049,B2,B1
2310,1050,B1,C2
2311,1051,A2,C3
2312,1051,D0,D3
2313,1051,A1,B3
2314,1051,A0,C1
2315,1052,A0,B2
2316,1054,C2,C3
2317,1055,C1,A0
2318,1055,B2,A2
2319,1056,A3,A0
2320,1056,C1,B2
2321,1057,D0,D1
2322,1058,D3,C2
2323,1058,A3,D0
2324,1059,C3,D0
2325,1060,C3,A3
2326,1060,A1,A3
2327,1060,B0,B2
2328,1061,A1,B2
2329,1061,D3,D1
2330,1061,D2,A3
2331,1061,B3,A2
2332,1061,D3,A2
2333,1061,C3,C2
2334,1062,B1,B3
2335,1062,C2,B1
2336,1063,C3,D0
2337,1063,C0,C3
2338,1063,C3,A3
2339,1063,A3,C2
2340,1064,C3,B3
2341,1064,B0,B3
2342,1064,C0,B2
2343,1067,C1,C3
2344,1067,D1,C1
2345,1068,B3,C0
2346,1068,C0,D0
2347,1069,A0,C3
2348,1069,C0,B0
2349,1070,B2,A3
2350,1070,D0,B3
2351,1070,D1,B1
2352,1070,D0,B2
2353,1071,D2,A0
2354,1072,C0,A2
2355,1072,C1,B2
2356,1073,A0,C1
2357,1073,B2,A0
2358,1074,C2,D2
2359,1075,C2,A3
2360,1075,C1,B2
2361,1075,C1,D2
2362,1076,A2,B0
2363,1076,B3,B0
2364,1077,A0,C2
2365,1077,C3,C2
2366,1078,A1,D2
2367,1079,A2,A1
2368,1079,B0,C1
2369,1080,C2,C3
2370,1080,B3,B1
2371,1081,A2,D2
2372,1081,C2,A3
2373,1081,B1,A1
2374,1082,B2,D3
2375,1082,C3,D3
2376,1083,A3,A1
2377,1083,A3,A1
2378,1083,B0,B3
2379,1083,A0,D0
2380,1084,B1,B3
2381,1084,D1,C1
2382,1085,C3,A1
2383,1085,D3,A3
2384,1087,B1,D0
2385,1087,B1,D0
2386,1088,C2,D2
2387,1088,C3,A0
2388,1088,C1,D3
2389,1088,A0,C1
2390,1088,C2,B1
2391,1089,D2,A0
2392,1090,A0,C3
2393,1092,A0,B1
2394,1092,D1,C1
2395,1093,B3,A3
2396,1093,D0,C2
2397,1093,D3,B0
2398,1094,A1,C0
2399,1095,B1,D1
2400,1095,B1,B0
2401,1096,A1,C1
2402,1096,A3,B1
2403,1096,D0,D2
2404,1096,A1,A0
2405,1096,A2,C0
2406,1097,C1,A3
2407,1097,B1,C2
2408,1097,D0,D2
2409,1098,C2,A1
2410,1100,C3,B3
2411,1101,C2,D2
2412,1102,C1,A3
2413,1103,C0,A3
2414,1105,C2,A3
2415,1106,B2,C3
2416,1106,B3,A3
2417,1107,D1,D0
2418,1107,B1,B2
2419,1107,D1,C3
2420,1107,D3,D1
2421,1107,B0,D2
2422,1108,C2,A2
2423,1108,C1,B0
2424,1109,D3,A1
2425,1109,D0,C0
2426,1109,B0,C1
2427,1110,D3,C1
2428,1111,C1,D1
2429,1111,C2,C1
2430,1111,B2,C0
2431,1111,C2,D0
2432,1111,A3,B3
2433,1112,D1,A2
2434,1112,B2,D1
2435,1112,B1,D0
2436,1112,C0,D3
2437,1113,B3,B1
2438,1113,D2,B3
2439,1114,C1,B0
2440,1114,B2,A3
2441,1114,D1,B2
2442,1115,B2,C0
2443,1116,B1,D3
2444,1117,A1,D1
2445,1117,D1,B1
2446,1117,C3,C0
2447,1117,B2,D0
2448,1118,A3,D0
2449,1118,B0,C3
2450,1119,A3,D1
2451,1119,D1,A2
2452,1119,A1,D1
2453,1119,A0,B0
2454,1120,D0,C0
2455,1120,B3,A1
2456,1120,D0,D2
2457,1120,B0,D2
2458,1122,B3,A2
2459,1123,C0,B3
2460,1123,B1,C2
2461,1123,D3,D2
2462,1123,A3,D3
2463,1123,D1,B0
2464,1124,A1,D1
2465,1124,D2,C2
2466,1124,D2,D1
2467,1124,C1,B1
2468,1124,B1,A2
2469,1124,C1,A2
2470,1125,A0,D0
2471,1125,A0,D1
2472,1126,B2,C3
2473,1126,C3,D2
2474,1126,C3,A2
2475,1126,A0,C0
2476,1127,B2,A3
2477,1128,B3,A0
2478,1128,A3,C2
2479,1128,D1,A2
2480,1128,A0,C3
2481,1129,C1,B2
2482,1129,A3,D3
2483,1130,B1,B3
2484,1130,D2,A3
2485,1130,C2,B2
2486,1130,C1,D2
2487,1131,C3,B1
2488,1131,B2,C2
2489,1131,C1,B0
2490,1131,C3,A0
2491,1132,D2,D0
2492,1133,B2,B0
2493,1133,C3,B2
2494,1134,A3,A0
2495,1134,C3,A1
2496,1135,D2,D1
2497,1135,D1,C3
2498,1136,C1,D0
2499,1136,C3,A3
2500,1136,A2,C3
2501,1137,C1,A3
2502,1137,D1,A2
2503,1137,D1,A3
2504,1138,A2,A0
2505,1139,B2,A3
2506,1139,A1,A2
2507,1139,C1,D0
2508,1140,D2,A3
2509,1140,A1,B2
2510,1140,A1,B0
2511,1141,C0,C1
2512,1141,A0,A3
2513,1142,B1,A1
2514,1142,C1,C0
2515,1143,A1,D1
2516,1143,B3,A1
2517,1145,D0,B0
2518,1145,B2,C3
2519,1147,B2,B3
2520,1149,B0,D3
2521,1149,A1,D1
2522,1149,B1,B3
2523,1149,A1,D3
2524,1150,C0,C1
2525,1150,C3,A0
2526,1151,A2,A0
2527,1151,B0,C2
2528,1151,A1,D2
2529,1151,C0,B0
2530,1151,C1,B3
2531,1151,C0,D3
2532,1151,B3,B1
2533,1153,A1,B3
2534,1154,D3,A0
2535,1155,B1,C3
2536,1156,C1,B2
2537,1158,D1,C1
2538,1159,C0,A3
2539,1159,B3,D2
2540,1159,A1,C1
2541,1161,D3,D2
2542,1161,D0,B0
2543,1162,C3,A2
2544,1163,C0,A1
2545,1164,D0,B3
2546,1164,A2,D1
2547,1164,C3,B1
2548,1165,D2,A1
2549,1166,D3,A3
2550,1168,A1,C2
2551,1168,C3,A0
2552,1168,D3,B1
2553,1169,D1,D3
2554,1169,C0,D3
2555,1169,D2,A0
2556,1169,B3,B1
2557,1169,B2,D1
2558,1170,C3,B3
2559,1171,C0,A3
2560,1171,A3,A2
2561,1171,C2,C0
2562,1171,C1,D0
2563,1171,B3,C1
2564,1172,D3,D2
2565,1172,A3,C1
2566,1172,B3,D1
2567,1173,D1,B0
2568,1173,A0,B2
2569,1173,A1,D0
2570,1173,B3,D3
2571,1173,B1,C3
2572,1174,C3,B2
2573,1174,D1,A3
2574,1174,C2,A3
2575,1175,B1,A1
2576,1176,A2,D1
2577,1176,A0,D0
2578,1176,A0,C0
2579,1177,B0,C3
2580,1177,A2,C0
2581,1177,B2,C0
2582,1178,B3,C3
2583,1178,A2,B2
2584,1178,B1,C1
2585,1179,A0,A1
2586,1179,B3,A0
2587,1179,B0,B1
2588,1180,B3,D3
2589,1181,D0,A3
2590,1181,C2,C0
2591,1182,B3,C3
2592,1182,B3,A3
2593,1183,B2,B1
2594,1183,D2,A2
