vehicle_id,time,from_node,to_node
1209,538,a2171,a1655
1210,539,a2902,a3855
1211,540,a653,a1346
1212,540,a1655,a309
1213,540,a30,a309
1214,540,a1655,a2902
1215,542,a3855,a30
1216,542,a2902,a2171
1217,542,a1655,a1346
1218,543,a1910,a1346
1219,543,a2776,a3626
1220,545,a1910,a2171
1221,545,a3626,a2902
1222,545,a2776,a653
1223,546,a30,a2776
1224,546,a2776,a1346
1225,547,a309,a1346
1226,547,a3626,a30
1227,548,a1910,a3626
1228,549,a653,a2277
1229,550,a653,a2277
1230,550,a1655,a3855
1231,550,a153,a1346
1232,550,a1655,a2902
1233,550,a2776,a2902
1234,551,a3855,a653
1235,552,a1910,a1346
1236,552,a1655,a30
1237,553,a653,a3855
1238,553,a2776,a309
1239,554,a309,a153
1240,555,a153,a1346
1241,556,a1346,a3626
1242,557,a2171,a3855
1243,557,a1346,a2902
1244,557,a2171,a653
1245,558,a653,a2171
1246,558,a1655,a309
1247,559,a3626,a1346
1248,559,a1655,a2171
1249,559,a1655,a2277
1250,560,a2902,a3855
1251,560,a2776,a653
1252,561,a309,a2776
1253,562,a3626,a2277
1254,562,a1346,a2776
1255,563,a2171,a30
1256,563,a1910,a2776
1257,563,a3626,a1346
1258,564,a2776,a653
1259,564,a3626,a1655
1260,564,a1346,a1910
1261,564,a2776,a1346
1262,565,a3626,a2171
1263,565,a2902,a3855
1264,567,a3855,a309
1265,567,a30,a2776
1266,567,a1346,a2902
1267,567,a2171,a653
1268,568,a653,a309
1269,568,a309,a30
1270,569,a2776,a2902
1271,569,a153,a2277
1272,569,a1346,a2171
1273,569,a30,a309
1274,569,a2902,a1346
1275,569,a2277,a2171
1276,571,a309,a2171
1277,572,a153,a2277
1278,572,a1346,a2171
1279,572,a2277,a3855
1280,572,a2277,a1910
1281,573,a3855,a2171
1282,574,a153,a2171
1283,574,a309,a3855
1284,574,a2277,a2902
1285,574,a1655,a2171
1286,574,a2776,a1910
1287,575,a2776,a653
1288,576,a309,a3626
1289,577,a1910,a2902
1290,577,a2902,a2277
1291,577,a1346,a1655
1292,578,a653,a2171
1293,579,a1655,a2277
1294,580,a653,a3626
1295,580,a3626,a1346
1296,581,a2277,a153
1297,581,a2902,a2171
1298,581,a1655,a30
1299,581,a3855,a3626
1300,582,a1655,a2171
1301,582,a1910,a30
1302,582,a1910,a1655
1303,582,a2277,a2171
1304,582,a3855,a653
1305,582,a3626,a653
1306,582,a653,a2902
1307,583,a653,a1346
1308,583,a1346,a30
1309,584,a3626,a30
1310,584,a1655,a653
1311,585,a153,a309
1312,585,a1346,a2776
1313,585,a653,a1655
1314,586,a30,a3855
1315,586,a1655,a2171
1316,587,a153,a1655
1317,587,a2776,a653
1318,588,a2902,a30
1319,589,a1910,a653
1320,591,a653,a153
1321,592,a1346,a3855
1322,593,a2171,a309
1323,593,a2776,a653
1324,593,a1346,a3855
1325,593,a1910,a309
1326,594,a153,a2776
1327,594,a2776,a30
1328,594,a653,a30
1329,594,a1346,a2902
1330,594,a30,a2776
1331,595,a2776,a153
1332,595,a2277,a1910
1333,595,a2171,a3855
1334,597,a30,a3626
1335,597,a309,a153
1336,598,a2902,a653
1337,598,a1655,a2171
1338,599,a2902,a1655
1339,599,a2776,a3626
1340,599,a2171,a2277
1341,600,a2277,a1655
1342,600,a2776,a653
1343,600,a2171,a3855
1344,601,a30,a3626
1345,601,a30,a1655
1346,601,a653,a30
1347,602,a3855,a2277
1348,602,a153,a30
1349,602,a2171,a1910
1350,603,a1346,a2277
1351,604,a1346,a153
1352,604,a1655,a1910
1353,604,a2277,a1346
1354,605,a2277,a2902
1355,606,a2776,a3626
1356,606,a3855,a2902
1357,606,a1910,a653
1358,607,a3855,a2277
1359,607,a2277,a2171
1360,607,a2776,a1910
1361,608,a653,a1910
1362,608,a2171,a2776
1363,608,a653,a2171
1364,609,a653,a2171
1365,609,a309,a30
1366,610,a2776,a2902
1367,610,a1346,a3855
1368,611,a653,a3626
1369,611,a3626,a1910
1370,612,a1910,a2902
1371,612,a3855,a3626
1372,612,a2277,a1655
1373,614,a2902,a653
1374,614,a2902,a2776
1375,615,a1910,a2902
1376,615,a2277,a2171
1377,616,a2171,a3626
1378,617,a1655,a2171
1379,617,a2776,a30
1380,617,a1655,a2776
1381,617,a30,a1910
1382,618,a3626,a1910
1383,619,a153,a653
1384,620,a2171,a3855
1385,620,a309,a1346
1386,620,a3626,a2776
1387,620,a309,a30
1388,621,a1655,a653
1389,621,a2776,a3855
1390,621,a653,a2776
1391,623,a1655,a3626
1392,624,a1910,a3626
1393,624,a2776,a2171
1394,625,a1346,a2277
1395,625,a309,a2277
1396,626,a1655,a1346
1397,626,a1655,a2902
1398,626,a653,a153
1399,627,a3855,a1346
1400,628,a153,a2171
1401,629,a2277,a2171
1402,630,a309,a1346
1403,630,a153,a653
1404,630,a2277,a1910
1405,630,a153,a1910
1406,630,a653,a1910
1407,631,a2171,a3626
1408,632,a2171,a2277
1409,632,a1655,a2776
1410,633,a3855,a1655
1411,633,a1346,a3626
1412,633,a653,a3855
1413,633,a3626,a153
1414,634,a3855,a2776
1415,635,a3626,a30
1416,636,a2277,a653
1417,636,a2902,a309
1418,637,a3855,a1655
1419,637,a2171,a3855
1420,638,a3626,a30
1421,638,a153,a1346
1422,639,a2776,a3855
1423,639,a2776,a30
1424,639,a3855,a1655
1425,640,a30,a1346
1426,641,a1346,a2776
1427,642,a30,a2277
1428,643,a1910,a309
1429,643,a3626,a2171
1430,643,a1910,a30
1431,643,a3626,a1910
1432,644,a1655,a2171
1433,644,a3855,a2776
1434,645,a153,a1346
1435,645,a1346,a653
1436,645,a2171,a2776
1437,646,a1655,a1910
1438,646,a3626,a1346
1439,646,a1910,a2171
1440,647,a3626,a30
1441,647,a2171,a3626
1442,649,a2776,a653
1443,649,a1346,a1655
1444,650,a653,a2902
1445,650,a3855,a30
1446,650,a153,a1910
1447,651,a3626,a1910
1448,652,a1655,a653
1449,653,a30,a3855
1450,653,a2902,a3626
1451,653,a1346,a3626
1452,654,a3626,a653
1453,654,a309,a3855
1454,654,a153,a3626
1455,654,a2171,a2902
1456,654,a2277,a2902
1457,655,a30,a1655
1458,657,a653,a3855
1459,657,a2277,a30
1460,658,a2902,a653
1461,658,a1655,a1910
1462,659,a153,a2171
1463,659,a2277,a30
1464,660,a3626,a309
1465,660,a2171,a1346
1466,661,a2277,a1346
1467,662,a30,a1910
1468,662,a309,a1655
1469,662,a1655,a3855
1470,662,a2902,a653
1471,662,a653,a2277
1472,662,a1346,a2171
1473,662,a2776,a2902
1474,663,a1910,a3855
1475,664,a1655,a153
1476,664,a1910,a30
1477,664,a1655,a153
1478,664,a3626,a2277
1479,665,a1655,a1910
1480,665,a3626,a2171
1481,666,a1655,a2277
1482,668,a1655,a2776
1483,669,a1346,a2171
1484,670,a2776,a153
1485,670,a2902,a30
1486,671,a2902,a653
1487,671,a2776,a30
1488,671,a1655,a653
1489,671,a3626,a2277
1490,672,a653,a1910
1491,674,a309,a2171
1492,675,a3626,a653
1493,675,a1910,a1655
1494,675,a309,a1346
1495,675,a2776,a653
1496,675,a1346,a2902
1497,676,a2277,a1910
1498,677,a2277,a1346
1499,678,a3855,a2902
1500,678,a3855,a2776
1501,678,a1655,a2776
1502,679,a2277,a653
1503,681,a2277,a30
1504,681,a1655,a2902
1505,682,a2776,a309
1506,682,a30,a2171
1507,683,a3626,a309
1508,683,a153,a3626
1509,683,a3626,a153
1510,683,a3626,a30
1511,684,a653,a30
1512,684,a3855,a309
1513,684,a3626,a2171
1514,684,a2776,a30
1515,685,a2902,a30
1516,685,a2277,a1346
1517,686,a3855,a653
1518,686,a2277,a3855
1519,687,a653,a2902
1520,687,a1346,a3626
1521,687,a653,a2171
1522,688,a2776,a1910
1523,690,a2277,a3626
1524,690,a2902,a153
1525,690,a153,a1910
1526,690,a3626,a30
1527,691,a2902,a1346
1528,691,a2171,a2776
1529,691,a653,a1910
1530,691,a653,a1346
1531,691,a2902,a653
1532,691,a2277,a1910
1533,692,a2776,a1346
1534,692,a1346,a1910
1535,692,a3626,a309
1536,692,a653,a1655
1537,692,a309,a3855
1538,692,a153,a2171
1539,692,a153,a1655
1540,692,a2171,a1655
1541,693,a1910,a30
1542,693,a153,a1655
1543,696,a30,a153
1544,696,a2171,a153
1545,697,a2171,a1655
1546,697,a1655,a3626
1547,697,a653,a2171
1548,697,a153,a1346
1549,698,a2277,a309
1550,698,a2776,a153
1551,698,a653,a3855
1552,700,a2902,a153
1553,700,a309,a3626
1554,701,a2277,a2171
1555,701,a3626,a2171
1556,701,a653,a3626
1557,702,a1910,a3855
1558,702,a30,a653
1559,702,a2171,a3626
1560,702,a153,a3855
1561,702,a1346,a3626
1562,703,a3626,a3855
1563,703,a1655,a30
1564,703,a1655,a3855
1565,703,a153,a2902
1566,704,a1346,a1655
1567,705,a2776,a3855
1568,705,a3626,a2171
1569,705,a1655,a2902
1570,706,a3626,a653
1571,706,a309,a3626
1572,706,a3626,a153
1573,707,a1346,a153
1574,707,a2171,a309
1575,708,a2277,a1346
1576,709,a309,a30
1577,709,a653,a3626
1578,710,a653,a2902
1579,710,a3626,a153
1580,710,a3626,a153
1581,710,a1655,a2776
1582,711,a3855,a1346
1583,711,a30,a653
1584,711,a153,a309
1585,712,a2171,a1910
1586,712,a2776,a153
1587,712,a1346,a1910
1588,713,a2171,a309
1589,713,a3626,a2171
1590,713,a1655,a2902
1591,713,a3855,a2277
1592,714,a1346,a3855
1593,715,a1655,a1910
1594,715,a153,a2171
1595,716,a2277,a2902
1596,716,a153,a2171
1597,716,a153,a2776
1598,716,a1655,a3626
1599,716,a2902,a1346
1600,716,a30,a2902
1601,716,a1655,a1910
1602,717,a2277,a2171
1603,717,a153,a653
1604,718,a2171,a2776
1605,718,a2277,a1346
1606,719,a3626,a653
1607,719,a1655,a2902
1608,720,a2277,a2902
1609,720,a2277,a1346
1610,720,a30,a2776
1611,720,a1655,a2776
1612,720,a2776,a2277
1613,720,a309,a2277
1614,720,a3855,a2171
1615,720,a1346,a309
1616,720,a2902,a153
1617,720,a153,a2776
1618,720,a153,a1346
1619,721,a2171,a653
1620,721,a1655,a30
1621,722,a1655,a3855
1622,722,a1346,a1910
1623,723,a1910,a2171
1624,724,a653,a2902
1625,724,a309,a3626
1626,724,a2776,a1655
1627,725,a653,a1910
1628,725,a30,a2776
1629,725,a2902,a1910
1630,729,a3626,a153
1631,730,a3855,a2902
1632,731,a30,a153
1633,731,a653,a2277
1634,731,a153,a1346
1635,735,a653,a309
1636,735,a30,a2902
1637,735,a30,a1346
1638,735,a2171,a1346
1639,735,a2776,a30
1640,736,a2277,a653
1641,736,a153,a2902
1642,736,a1655,a30
1643,737,a3855,a1346
1644,737,a1346,a3855
1645,738,a3626,a30
1646,739,a2902,a30
1647,739,a1910,a2902
1648,740,a2171,a653
1649,742,a1655,a3626
1650,743,a3855,a30
1651,743,a2902,a30
1652,744,a2776,a2277
1653,744,a30,a2171
1654,745,a309,a2902
1655,745,a309,a3855
1656,745,a2776,a3626
1657,745,a1346,a30
1658,746,a1346,a2902
1659,746,a1346,a2902
1660,746,a3855,a653
1661,746,a2171,a653
1662,747,a309,a653
1663,747,a2902,a653
1664,747,a3626,a30
1665,748,a2902,a3626
1666,748,a3855,a2277
1667,748,a309,a1910
1668,748,a1655,a153
1669,749,a309,a1346
1670,749,a30,a1346
1671,749,a2776,a30
1672,750,a2277,a1346
1673,750,a30,a1346
1674,751,a1910,a2171
1675,751,a2277,a2902
1676,751,a309,a2776
1677,752,a653,a3855
1678,752,a3626,a1655
1679,752,a2171,a3626
1680,752,a2902,a2776
1681,752,a1655,a2776
1682,753,a30,a1910
1683,753,a2776,a1655
1684,755,a3855,a1910
1685,755,a1910,a2902
1686,755,a2902,a153
1687,755,a2277,a2902
1688,756,a2277,a309
1689,756,a3626,a2902
1690,757,a2776,a153
1691,758,a1346,a2776
1692,758,a1655,a153
1693,758,a2171,a309
1694,758,a2277,a3855
1695,759,a309,a30
1696,759,a153,a1655
1697,760,a2277,a2776
1698,760,a1910,a153
1699,760,a1346,a653
1700,760,a2902,a2776
1701,762,a2902,a3626
1702,762,a2902,a3855
1703,763,a2776,a3855
1704,763,a2171,a3855
1705,765,a2902,a2171
1706,765,a2902,a3626
1707,765,a30,a1346
1708,766,a153,a3855
1709,766,a2277,a3855
1710,766,a3855,a153
1711,766,a2277,a653
1712,767,a2171,a1655
1713,767,a653,a2776
1714,768,a309,a1655
1715,768,a1655,a3855
1716,769,a2902,a2277
1717,770,a2277,a1655
1718,770,a1346,a1910
1719,770,a1655,a2277
1720,771,a2902,a653
1721,771,a3855,a2902
1722,771,a3855,a1910
1723,772,a653,a2776
1724,772,a2902,a3855
1725,773,a2902,a309
1726,773,a153,a309
1727,774,a653,a30
1728,774,a309,a2776
1729,775,a3626,a2171
1730,775,a30,a1910
1731,775,a3626,a2171
1732,776,a653,a153
1733,776,a1655,a2277
1734,776,a2277,a153
1735,777,a153,a30
1736,778,a3626,a153
1737,778,a1655,a1910
1738,780,a3855,a2277
1739,781,a153,a2171
1740,781,a153,a2171
1741,782,a30,a1655
1742,783,a653,a2776
1743,783,a1655,a1910
1744,784,a1655,a2902
1745,784,a2902,a30
1746,784,a309,a2171
1747,785,a1910,a309
1748,785,a1346,a3626
1749,786,a1346,a309
1750,786,a2171,a1655
1751,788,a153,a653
1752,788,a2277,a1655
1753,788,a30,a3626
1754,788,a2171,a3626
1755,789,a309,a153
1756,790,a1346,a2277
1757,790,a153,a2776
1758,791,a30,a3855
1759,791,a2171,a1910
1760,792,a2902,a2171
1761,792,a2171,a1346
1762,792,a2902,a309
1763,793,a3855,a1910
1764,793,a1346,a653
1765,794,a2277,a1910
1766,795,a309,a2171
1767,795,a1346,a2902
1768,795,a1910,a1655
1769,796,a1346,a2776
1770,797,a653,a309
1771,797,a1655,a2902
1772,797,a309,a2171
1773,798,a1655,a2776
1774,798,a1910,a2776
1775,799,a1655,a3626
1776,799,a2776,a2902
1777,799,a653,a2171
1778,800,a309,a2171
1779,800,a2902,a309
1780,800,a2171,a1346
1781,801,a2776,a153
1782,801,a30,a1655
1783,801,a309,a2902
1784,802,a2171,a309
1785,802,a1346,a153
1786,802,a3626,a2171
1787,802,a2277,a309
1788,803,a653,a1655
1789,803,a2277,a1910
1790,804,a2277,a1910
1791,804,a653,a1910
1792,804,a2277,a309
1793,805,a309,a153
1794,806,a309,a1910
1795,807,a153,a653
1796,807,a2277,a1655
1797,808,a30,a3626
1798,808,a1655,a2277
1799,808,a3626,a1655
1800,809,a2776,a309
1801,810,a30,a2171
1802,810,a30,a1910
1803,810,a3855,a2776
1804,811,a309,a3855
1805,812,a1346,a3626
1806,813,a1346,a2776
1807,813,a3626,a3855
1808,814,a653,a2776
1809,814,a3855,a1910
1810,815,a2277,a1910
1811,815,a309,a30
1812,815,a153,a653
1813,815,a1655,a153
1814,817,a2171,a1655
1815,818,a1346,a1910
1816,819,a2776,a1910
1817,820,a3626,a2171
1818,820,a2277,a1655
1819,821,a1346,a3626
1820,822,a30,a653
1821,822,a30,a2902
1822,823,a2776,a1346
1823,823,a1910,a3855
1824,823,a153,a2902
1825,823,a2171,a1346
1826,825,a1910,a653
1827,825,a1346,a3855
1828,826,a30,a309
1829,826,a653,a1910
1830,826,a2171,a653
1831,827,a153,a2171
1832,830,a1346,a3855
1833,831,a2902,a2776
1834,832,a153,a30
1835,832,a3626,a2902
1836,833,a30,a153
1837,833,a1346,a2902
1838,834,a1910,a3855
1839,834,a3626,a2776
1840,834,a1910,a2902
1841,834,a2776,a1910
1842,835,a3626,a1655
1843,836,a3626,a153
1844,837,a1346,a2277
1845,838,a3626,a653
1846,838,a2902,a153
1847,840,a153,a3626
1848,840,a309,a2171
1849,841,a2902,a1346
1850,841,a309,a2776
1851,842,a1910,a30
1852,843,a1346,a1655
1853,843,a2902,a153
1854,843,a3855,a1910
1855,843,a3855,a1655
1856,843,a3626,a2277
1857,843,a2277,a30
1858,844,a153,a653
1859,844,a1346,a653
1860,844,a2277,a1910
1861,845,a2277,a2171
1862,845,a3626,a2902
1863,846,a30,a2277
1864,848,a2776,a3626
1865,848,a1346,a2171
1866,848,a309,a1346
1867,849,a1346,a30
1868,849,a1655,a2776
1869,849,a3855,a2277
1870,849,a2277,a1910
1871,851,a2902,a153
1872,851,a30,a309
1873,851,a2277,a653
1874,852,a1655,a309
1875,852,a3626,a2776
1876,852,a2171,a153
1877,852,a1910,a309
1878,853,a1655,a1910
1879,854,a3855,a653
1880,854,a309,a3626
1881,854,a1910,a153
1882,854,a30,a3626
1883,855,a2277,a309
1884,856,a1655,a153
1885,856,a153,a2277
1886,856,a653,a2277
1887,856,a653,a1655
1888,856,a309,a30
1889,856,a3855,a2776
1890,856,a2277,a2171
1891,857,a2277,a309
1892,857,a153,a30
1893,857,a2171,a153
1894,857,a309,a653
1895,857,a2902,a2776
1896,858,a153,a1655
1897,858,a30,a1655
1898,859,a309,a1346
1899,860,a653,a1655
1900,861,a2277,a1655
1901,862,a1655,a3855
1902,864,a309,a30
1903,864,a1346,a2171
1904,864,a2776,a2277
1905,865,a1910,a2776
1906,865,a1346,a153
1907,865,a2776,a653
1908,865,a153,a2902
1909,866,a309,a2171
1910,867,a2902,a309
1911,867,a309,a2171
1912,867,a2902,a653
1913,867,a3626,a2171
1914,868,a2902,a2171
1915,868,a2776,a30
1916,868,a1346,a3626
1917,869,a309,a2776
1918,869,a1655,a2277
1919,872,a1346,a2776
1920,873,a2902,a3855
1921,874,a653,a3855
1922,874,a309,a1655
1923,874,a3626,a653
1924,874,a309,a653
1925,875,a1655,a2277
1926,875,a30,a2776
1927,876,a2902,a1346
1928,876,a153,a30
1929,876,a2902,a2171
1930,877,a1910,a3855
1931,878,a309,a2776
1932,878,a309,a153
1933,879,a30,a2776
1934,879,a1346,a3626
1935,881,a2277,a1346
1936,881,a653,a2776
1937,883,a1910,a2277
1938,884,a1655,a153
1939,884,a2277,a153
1940,885,a2171,a653
1941,886,a309,a153
1942,886,a653,a30
1943,887,a1910,a3626
1944,887,a2171,a2277
1945,888,a1655,a2902
1946,889,a2776,a2171
1947,889,a30,a2277
1948,889,a1910,a309
1949,889,a309,a3626
1950,889,a2776,a1910
1951,889,a1910,a1346
1952,890,a3855,a2902
1953,890,a2776,a153
1954,892,a3626,a2902
1955,892,a3626,a3855
1956,892,a2277,a2776
1957,892,a153,a30
1958,893,a30,a2902
1959,894,a1910,a30
1960,894,a3626,a1346
1961,895,a2277,a1346
1962,895,a2902,a1655
1963,896,a30,a1346
1964,896,a3626,a153
1965,897,a3855,a3626
1966,897,a3626,a1346
1967,897,a153,a2277
1968,898,a3855,a1655
1969,898,a2277,a1346
1970,899,a2277,a2776
1971,901,a2277,a153
1972,901,a1910,a1655
1973,901,a153,a309
1974,901,a1655,a30
1975,901,a2277,a153
1976,901,a30,a2171
1977,901,a3626,a1910
1978,902,a1910,a1346
1979,902,a1655,a153
1980,902,a2277,a153
1981,903,a2171,a653
1982,903,a30,a653
1983,903,a2902,a309
1984,903,a2277,a2171
1985,903,a653,a1655
1986,904,a1346,a3855
1987,904,a2171,a309
1988,904,a2171,a3855
1989,905,a3855,a3626
1990,906,a3855,a653
1991,906,a2277,a1346
1992,906,a653,a1910
1993,906,a2776,a153
1994,906,a1346,a2277
1995,907,a1346,a30
1996,907,a153,a653
1997,907,a1346,a2776
1998,907,a30,a2776
1999,908,a309,a3626
2000,908,a2902,a1655
2001,908,a1655,a2776
2002,908,a3626,a30
2003,909,a309,a3626
2004,909,a1655,a3626
2005,909,a2171,a30
2006,910,a153,a30
2007,910,a3855,a153
2008,911,a2171,a2277
2009,911,a3855,a3626
2010,911,a1346,a309
2011,912,a3626,a30
2012,912,a2776,a1346
2013,912,a2776,a1910
2014,913,a2277,a3626
2015,913,a30,a2776
2016,913,a3626,a2277
2017,913,a30,a1910
2018,913,a1910,a30
2019,914,a2902,a30
2020,915,a309,a2277
2021,915,a1346,a653
2022,915,a653,a2277
2023,917,a1655,a2277
2024,918,a1655,a1346
2025,918,a30,a2277
2026,919,a1346,a1655
2027,919,a2902,a1910
2028,919,a653,a153
2029,920,a153,a2902
2030,920,a1346,a653
2031,920,a2902,a2277
2032,920,a2277,a3626
2033,920,a1655,a1346
2034,921,a30,a3855
2035,921,a153,a1346
2036,921,a309,a3855
2037,921,a1346,a653
2038,921,a30,a1910
2039,923,a30,a2171
2040,924,a2171,a1346
2041,924,a1655,a153
2042,924,a3626,a1655
2043,924,a153,a2171
2044,925,a30,a3626
2045,926,a2277,a30
2046,926,a1346,a2171
2047,926,a2171,a3855
2048,927,a2171,a1655
2049,927,a2277,a1655
2050,927,a30,a1655
2051,928,a1910,a2171
2052,928,a1910,a653
2053,929,a1910,a3855
2054,929,a1910,a153
2055,930,a1910,a3855
2056,930,a153,a2902
2057,930,a2277,a653
2058,931,a1910,a1346
2059,931,a2171,a2776
2060,931,a2171,a309
2061,931,a2776,a1655
2062,931,a653,a2902
2063,932,a3626,a3855
2064,932,a1655,a3626
2065,932,a3855,a3626
2066,933,a1346,a1910
2067,933,a2171,a309
2068,934,a3626,a653
2069,935,a2776,a2171
2070,935,a653,a309
2071,935,a30,a653
2072,936,a30,a1910
2073,937,a2277,a1346
2074,937,a3855,a153
2075,937,a3855,a653
2076,938,a309,a653
2077,938,a1655,a3855
2078,938,a1346,a2902
2079,938,a1910,a3626
2080,939,a2277,a2776
2081,940,a1910,a2776
2082,941,a1655,a2776
2083,942,a153,a1910
2084,944,a653,a3626
2085,944,a1655,a3626
2086,945,a3855,a2902
2087,945,a1655,a653
2088,945,a2277,a3626
2089,946,a2902,a653
2090,947,a2171,a3855
2091,947,a2277,a2902
2092,949,a2171,a2902
2093,950,a2277,a30
2094,950,a653,a2902
2095,951,a2277,a1910
2096,951,a3626,a2277
2097,952,a2776,a309
2098,952,a309,a1910
2099,952,a3626,a1655
2100,952,a2171,a1655
2101,953,a309,a1346
2102,954,a2902,a3855
2103,954,a2171,a2776
2104,955,a3626,a653
2105,955,a1910,a309
2106,956,a153,a309
2107,956,a3855,a653
2108,956,a3855,a1655
2109,957,a3626,a1910
2110,958,a1910,a2902
2111,958,a1910,a2277
2112,958,a153,a2902
2113,958,a2171,a2776
2114,959,a3626,a3855
2115,959,a2776,a309
2116,959,a2277,a2902
2117,961,a1910,a2776
2118,962,a2277,a2776
2119,962,a2776,a1910
2120,963,a3855,a653
2121,963,a1655,a2277
2122,964,a3855,a30
2123,964,a3855,a153
2124,966,a2277,a30
2125,966,a153,a2171
2126,966,a309,a3626
2127,967,a1910,a2277
2128,967,a153,a3855
2129,968,a653,a153
2130,969,a2171,a153
2131,969,a3626,a153
2132,970,a3855,a1655
2133,970,a653,a1910
2134,970,a1346,a653
2135,971,a2902,a2171
2136,972,a653,a3855
2137,973,a1346,a2171
2138,974,a1910,a3855
2139,974,a2171,a3626
2140,974,a1910,a30
2141,974,a3855,a2171
2142,974,a1910,a1655
2143,975,a1655,a1910
2144,975,a2277,a3855
2145,975,a2171,a2902
2146,976,a1655,a309
2147,976,a309,a653
2148,977,a1346,a309
2149,977,a2776,a30
2150,978,a3626,a2776
2151,978,a2902,a1910
2152,978,a2902,a153
2153,979,a30,a3626
2154,979,a1655,a653
2155,980,a30,a1910
2156,981,a2277,a1346
2157,982,a2776,a1655
2158,983,a2902,a3626
2159,984,a153,a2902
2160,985,a2776,a2277
2161,985,a2776,a2902
2162,985,a2902,a653
2163,986,a2277,a2171
2164,986,a2171,a1346
2165,986,a2776,a2277
2166,987,a3626,a30
2167,987,a1910,a3626
2168,987,a2171,a653
2169,988,a3626,a1910
2170,988,a153,a2776
2171,989,a653,a2776
2172,989,a2171,a153
2173,989,a30,a2776
2174,989,a2902,a2776
2175,990,a2171,a30
2176,990,a2171,a2776
2177,992,a153,a1655
2178,992,a1910,a2171
2179,992,a3855,a153
2180,992,a2277,a309
2181,993,a1346,a153
2182,993,a2277,a1655
2183,993,a1655,a309
2184,994,a1910,a1346
2185,994,a3626,a653
2186,994,a30,a3626
2187,994,a2902,a2776
2188,995,a1346,a309
2189,995,a30,a3626
2190,996,a2776,a309
2191,997,a3855,a1346
2192,997,a2277,a1655
2193,997,a2171,a1910
2194,998,a2171,a653
2195,998,a653,a2776
2196,999,a2171,a1910
2197,999,a3626,a2277
2198,1001,a2776,a2902
2199,1001,a1655,a3626
2200,1002,a153,a2277
2201,1002,a153,a1346
2202,1003,a2776,a3855
2203,1003,a30,a309
2204,1003,a2902,a1910
2205,1003,a2902,a2171
2206,1003,a3626,a3855
2207,1004,a2776,a1655
2208,1004,a153,a3855
2209,1005,a2902,a2277
2210,1005,a3626,a309
2211,1006,a2277,a153
2212,1006,a30,a2171
2213,1006,a3626,a309
2214,1007,a2776,a653
2215,1008,a1910,a2902
2216,1009,a30,a309
2217,1010,a1910,a3855
2218,1010,a1346,a1655
2219,1010,a153,a1655
2220,1010,a3855,a2277
2221,1011,a3855,a309
2222,1011,a2171,a1910
2223,1012,a1346,a309
2224,1012,a309,a2277
2225,1012,a653,a1910
2226,1013,a1346,a2277
2227,1013,a653,a309
2228,1013,a30,a653
2229,1013,a1346,a2902
2230,1013,a309,a653
2231,1013,a3626,a309
2232,1014,a2902,a2171
2233,1014,a1346,a309
2234,1014,a30,a653
2235,1015,a309,a1910
2236,1015,a2776,a3855
2237,1015,a1910,a2171
2238,1015,a309,a1655
2239,1016,a2902,a3855
2240,1017,a2277,a153
2241,1018,a1655,a3626
2242,1018,a2277,a153
2243,1019,a30,a2277
2244,1020,a1910,a2776
2245,1020,a2277,a2902
2246,1020,a1655,a30
2247,1020,a309,a653
2248,1021,a3626,a1346
2249,1022,a30,a309
2250,1022,a1346,a1655
2251,1022,a1346,a30
2252,1022,a2277,a1910
2253,1022,a153,a1655
2254,1022,a2776,a2902
2255,1022,a2902,a153
2256,1023,a3626,a653
2257,1023,a3855,a3626
2258,1024,a1346,a2171
2259,1024,a309,a1655
2260,1024,a2277,a2902
2261,1024,a1910,a309
2262,1024,a3626,a3855
2263,1025,a653,a3855
2264,1025,a1910,a1346
2265,1025,a2776,a1346
2266,1025,a2277,a2776
2267,1026,a1910,a2171
2268,1026,a2776,a1655
2269,1027,a1655,a2277
2270,1027,a2776,a30
2271,1029,a309,a3855
2272,1029,a153,a2776
2273,1029,a2902,a2277
2274,1029,a153,a1346
2275,1029,a309,a30
2276,1031,a30,a2902
2277,1031,a2171,a30
2278,1032,a2902,a309
2279,1032,a2277,a153
2280,1033,a653,a153
2281,1034,a2902,a1910
2282,1035,a3626,a1910
2283,1035,a153,a30
2284,1035,a309,a30
2285,1036,a1346,a153
2286,1037,a2776,a309
2287,1037,a2902,a3626
2288,1038,a2776,a153
2289,1039,a30,a3855
2290,1039,a1910,a1346
2291,1040,a3626,a1910
2292,1041,a1346,a653
2293,1041,a1655,a1910
2294,1041,a309,a3855
2295,1041,a1910,a2277
2296,1041,a2902,a2171
2297,1041,a30,a2902
2298,1042,a1910,a30
2299,1043,a1655,a153
2300,1043,a653,a3626
2301,1043,a153,a2776
2302,1044,a3855,a153
2303,1044,a2171,a2277
2304,1044,a309,a153
2305,1045,a2776,a653
2306,1045,a309,a653
2307,1047,a1346,a2776
2308,1047,a309,a2277
2309,1047,a1655,a2776
2310,1048,a2776,a1910
2311,1048,a1346,a2277
2312,1050,a2776,a2902
2313,1050,a2171,a2902
2314,1050,a1346,a2277
2315,1050,a653,a3855
2316,1050,a2902,a153
2317,1051,a2277,a153
2318,1054,a653,a3855
2319,1055,a3855,a3626
2320,1055,a3855,a30
2321,1056,a2171,a153
2322,1056,a153,a2776
2323,1058,a2277,a3626
2324,1058,a1346,a653
2325,1058,a2776,a2902
